Performance1,,,,,,Performance2,,,,,,Performance3
Iteration 2: SSE = 7124.212,,,,,,Iteration 2: SSE = 6932.299,,,,,,Iteration 6: SSE = 5963.624
Iteration 3: SSE = 6957.452,,,,,,Iteration 3: SSE = 6740.449,,,,,,Iteration 7: SSE = 5951.27
Iteration 4: SSE = 6831.422,,,,,,Iteration 4: SSE = 6680.709,,,,,,Iteration 8: SSE = 5947.293
Iteration 5: SSE = 6729.176,,,,,,Iteration 5: SSE = 6658.678,,,,,,
Iteration 6: SSE = 6674.525,,,,,,Iteration 6: SSE = 6648.946,,,,,,Run 22
Iteration 7: SSE = 6643.802,,,,,,Iteration 7: SSE = 6648.319,,,,,,-----
Iteration 8: SSE = 6636.564,,,,,,,,,,,,Iteration 1: SSE = 10069.2
Iteration 9: SSE = 6634.344,,,,,,Run 21,,,,,,Iteration 2: SSE = 7545.919
,,,,,,-----,,,,,,Iteration 3: SSE = 7134.504
Run 23,,,,,,Iteration 1: SSE = 10119.51,,,,,,Iteration 4: SSE = 6688.79
-----,,,,,,Iteration 2: SSE = 6932.299,,,,,,Iteration 5: SSE = 5994.023
Iteration 1: SSE = 11056.37,,,,,,Iteration 3: SSE = 6740.449,,,,,,Iteration 6: SSE = 5963.624
Iteration 2: SSE = 7124.212,,,,,,Iteration 4: SSE = 6680.709,,,,,,Iteration 7: SSE = 5951.27
Iteration 3: SSE = 6957.452,,,,,,Iteration 5: SSE = 6658.678,,,,,,Iteration 8: SSE = 5947.293
Iteration 4: SSE = 6831.422,,,,,,Iteration 6: SSE = 6648.946,,,,,,
Iteration 5: SSE = 6729.176,,,,,,Iteration 7: SSE = 6648.319,,,,,,Run 23
Iteration 6: SSE = 6674.525,,,,,,,,,,,,-----
Iteration 7: SSE = 6643.802,,,,,,Run 22,,,,,,Iteration 1: SSE = 10069.2
Iteration 8: SSE = 6636.564,,,,,,-----,,,,,,Iteration 2: SSE = 7545.919
Iteration 9: SSE = 6634.344,,,,,,Iteration 1: SSE = 10119.51,,,,,,Iteration 3: SSE = 7134.504
,,,,,,Iteration 2: SSE = 6932.299,,,,,,Iteration 4: SSE = 6688.79
Run 24,,,,,,Iteration 3: SSE = 6740.449,,,,,,Iteration 5: SSE = 5994.023
-----,,,,,,Iteration 4: SSE = 6680.709,,,,,,Iteration 6: SSE = 5963.624
Iteration 1: SSE = 11056.37,,,,,,Iteration 5: SSE = 6658.678,,,,,,Iteration 7: SSE = 5951.27
Iteration 2: SSE = 7124.212,,,,,,Iteration 6: SSE = 6648.946,,,,,,Iteration 8: SSE = 5947.293
Iteration 3: SSE = 6957.452,,,,,,Iteration 7: SSE = 6648.319,,,,,,
Iteration 4: SSE = 6831.422,,,,,,,,,,,,Run 24
Iteration 5: SSE = 6729.176,,,,,,Run 23,,,,,,-----
Iteration 6: SSE = 6674.525,,,,,,-----,,,,,,Iteration 1: SSE = 10069.2
Iteration 7: SSE = 6643.802,,,,,,Iteration 1: SSE = 10119.51,,,,,,Iteration 2: SSE = 7545.919
Iteration 8: SSE = 6636.564,,,,,,Iteration 2: SSE = 6932.299,,,,,,Iteration 3: SSE = 7134.504
